"Step","deep-planet-14 - cov_loss","deep-planet-14 - cov_loss__MIN","deep-planet-14 - cov_loss__MAX"
"20810","1.9375","1.9375","1.9375"
"20820","2.515625","2.515625","2.515625"
"20830","2.234375","2.234375","2.234375"
"20840","2.328125","2.328125","2.328125"
"20850","2.171875","2.171875","2.171875"
"20860","1.9296875","1.9296875","1.9296875"
"20870","2.1875","2.1875","2.1875"
"20880","1.9375","1.9375","1.9375"
"20890","1.875","1.875","1.875"
"20900","2.484375","2.484375","2.484375"
"20910","1.921875","1.921875","1.921875"
"20920","2.0625","2.0625","2.0625"
"20930","2.03125","2.03125","2.03125"
"20940","2.046875","2.046875","2.046875"
"20950","1.984375","1.984375","1.984375"
"20960","1.7578125","1.7578125","1.7578125"
"20970","2.09375","2.09375","2.09375"
"20980","2","2","2"
"20990","2.203125","2.203125","2.203125"
"21000","2.296875","2.296875","2.296875"
"21010","2.046875","2.046875","2.046875"
"21020","1.796875","1.796875","1.796875"
"21030","2.234375","2.234375","2.234375"
"21040","2.9375","2.9375","2.9375"
"21050","2.03125","2.03125","2.03125"
"21060","2.21875","2.21875","2.21875"
"21070","2.109375","2.109375","2.109375"
"21080","2.34375","2.34375","2.34375"
"21090","1.9296875","1.9296875","1.9296875"
"21100","2.140625","2.140625","2.140625"
"21110","1.96875","1.96875","1.96875"
"21120","1.8359375","1.8359375","1.8359375"
"21130","1.75","1.75","1.75"
"21140","1.9296875","1.9296875","1.9296875"
"21150","1.8984375","1.8984375","1.8984375"
"21160","1.8359375","1.8359375","1.8359375"
"21170","2","2","2"
"21180","1.7421875","1.7421875","1.7421875"
"21190","1.984375","1.984375","1.984375"
"21200","2.0625","2.0625","2.0625"
"21210","1.78125","1.78125","1.78125"
"21220","1.921875","1.921875","1.921875"
"21230","1.8515625","1.8515625","1.8515625"
"21240","2.0625","2.0625","2.0625"
"21250","2.625","2.625","2.625"
"21260","2.0625","2.0625","2.0625"
"21270","1.9140625","1.9140625","1.9140625"
"21280","1.828125","1.828125","1.828125"
"21290","1.921875","1.921875","1.921875"
"21300","2.296875","2.296875","2.296875"
"21310","2.015625","2.015625","2.015625"
"21320","2.078125","2.078125","2.078125"
"21330","2","2","2"
"21340","1.9609375","1.9609375","1.9609375"
"21350","1.765625","1.765625","1.765625"
"21360","2.1875","2.1875","2.1875"
"21370","2.171875","2.171875","2.171875"
"21380","2.0625","2.0625","2.0625"
"21390","2.328125","2.328125","2.328125"
"21400","2.21875","2.21875","2.21875"
"21410","2.890625","2.890625","2.890625"
"21420","2.015625","2.015625","2.015625"
"21430","2.28125","2.28125","2.28125"
"21440","2.375","2.375","2.375"
"21450","1.9296875","1.9296875","1.9296875"
"21460","1.9765625","1.9765625","1.9765625"
"21470","1.78125","1.78125","1.78125"
"21480","2.140625","2.140625","2.140625"
"21490","2.390625","2.390625","2.390625"
"21500","1.78125","1.78125","1.78125"
"21510","2.21875","2.21875","2.21875"
"21520","1.796875","1.796875","1.796875"
"21530","1.8671875","1.8671875","1.8671875"
"21540","1.890625","1.890625","1.890625"
"21550","1.8828125","1.8828125","1.8828125"
"21560","2.125","2.125","2.125"
"21570","2.4375","2.4375","2.4375"
"21580","2.03125","2.03125","2.03125"
"21590","2.03125","2.03125","2.03125"
"21600","2.09375","2.09375","2.09375"
"21610","2","2","2"
"21620","1.984375","1.984375","1.984375"
"21630","2.109375","2.109375","2.109375"
"21640","1.953125","1.953125","1.953125"
"21650","2.28125","2.28125","2.28125"
"21660","2.109375","2.109375","2.109375"
"21670","1.9765625","1.9765625","1.9765625"
"21680","1.9921875","1.9921875","1.9921875"
"21690","2.34375","2.34375","2.34375"
"21700","2.109375","2.109375","2.109375"
"21710","2.125","2.125","2.125"
"21720","2","2","2"
"21730","2.046875","2.046875","2.046875"
"21740","1.8671875","1.8671875","1.8671875"
"21750","1.953125","1.953125","1.953125"
"21760","2.25","2.25","2.25"
"21770","1.890625","1.890625","1.890625"
"21780","2.453125","2.453125","2.453125"
"21790","1.96875","1.96875","1.96875"
"21800","2.28125","2.28125","2.28125"
"21810","2.328125","2.328125","2.328125"
"21820","1.984375","1.984375","1.984375"
"21830","1.828125","1.828125","1.828125"
"21840","2.90625","2.90625","2.90625"
"21850","1.84375","1.84375","1.84375"
"21860","2.046875","2.046875","2.046875"
"21870","2.203125","2.203125","2.203125"
"21880","2.109375","2.109375","2.109375"
"21890","2.875","2.875","2.875"
"21900","2.796875","2.796875","2.796875"
"21910","2.3125","2.3125","2.3125"
"21920","2.0625","2.0625","2.0625"
"21930","2.046875","2.046875","2.046875"
"21940","1.796875","1.796875","1.796875"
"21950","2.078125","2.078125","2.078125"
"21960","1.75","1.75","1.75"
"21970","2.125","2.125","2.125"
"21980","1.78125","1.78125","1.78125"
"21990","2.40625","2.40625","2.40625"
"22000","2.125","2.125","2.125"
"22010","2.25","2.25","2.25"
"22020","1.9609375","1.9609375","1.9609375"
"22030","2.140625","2.140625","2.140625"
"22040","2.375","2.375","2.375"
"22050","1.6171875","1.6171875","1.6171875"
"22060","2.21875","2.21875","2.21875"
"22070","2.046875","2.046875","2.046875"
"22080","1.7734375","1.7734375","1.7734375"
"22090","1.859375","1.859375","1.859375"
"22100","1.96875","1.96875","1.96875"
"22110","2.328125","2.328125","2.328125"
"22120","2.0625","2.0625","2.0625"
"22130","1.8046875","1.8046875","1.8046875"
"22140","2.65625","2.65625","2.65625"
"22150","2.0625","2.0625","2.0625"
"22160","2.15625","2.15625","2.15625"
"22170","2.140625","2.140625","2.140625"
"22180","1.8828125","1.8828125","1.8828125"
"22190","1.96875","1.96875","1.96875"
"22200","2.046875","2.046875","2.046875"
"22210","2.140625","2.140625","2.140625"
"22220","1.9921875","1.9921875","1.9921875"
"22230","2.0625","2.0625","2.0625"
"22240","2.25","2.25","2.25"
"22250","2.046875","2.046875","2.046875"
"22260","1.90625","1.90625","1.90625"
"22270","2.765625","2.765625","2.765625"
"22280","1.8359375","1.8359375","1.8359375"
"22290","2.40625","2.40625","2.40625"
"22300","2.125","2.125","2.125"
"22310","2.21875","2.21875","2.21875"
"22320","1.8828125","1.8828125","1.8828125"
"22330","1.734375","1.734375","1.734375"
"22340","2.484375","2.484375","2.484375"
"22350","1.9296875","1.9296875","1.9296875"
"22360","2.109375","2.109375","2.109375"
"22370","2.640625","2.640625","2.640625"
"22380","2.34375","2.34375","2.34375"
"22390","1.7890625","1.7890625","1.7890625"
"22400","2.03125","2.03125","2.03125"
"22410","2.09375","2.09375","2.09375"
"22420","1.9765625","1.9765625","1.9765625"
"22430","1.984375","1.984375","1.984375"
"22440","2.078125","2.078125","2.078125"
"22450","2.875","2.875","2.875"
"22460","2.15625","2.15625","2.15625"
"22470","2.078125","2.078125","2.078125"
"22480","1.9765625","1.9765625","1.9765625"
"22490","2.109375","2.109375","2.109375"
"22500","1.8046875","1.8046875","1.8046875"
"22510","2.078125","2.078125","2.078125"
"22520","2.203125","2.203125","2.203125"
"22530","2.65625","2.65625","2.65625"
"22540","2.1875","2.1875","2.1875"
"22550","2.296875","2.296875","2.296875"
"22560","1.921875","1.921875","1.921875"
"22570","1.984375","1.984375","1.984375"
"22580","2.078125","2.078125","2.078125"
"22590","1.8125","1.8125","1.8125"
"22600","2.15625","2.15625","2.15625"
"22610","1.6484375","1.6484375","1.6484375"
"22620","2.109375","2.109375","2.109375"
"22630","2.03125","2.03125","2.03125"
"22640","2.359375","2.359375","2.359375"
"22650","1.8984375","1.8984375","1.8984375"
"22660","2.453125","2.453125","2.453125"
"22670","1.953125","1.953125","1.953125"
"22680","1.8984375","1.8984375","1.8984375"
"22690","1.8828125","1.8828125","1.8828125"
"22700","1.828125","1.828125","1.828125"
"22710","2.453125","2.453125","2.453125"
"22720","1.7734375","1.7734375","1.7734375"
"22730","2.078125","2.078125","2.078125"
"22740","1.828125","1.828125","1.828125"
"22750","1.921875","1.921875","1.921875"
"22760","1.984375","1.984375","1.984375"
"22770","2.90625","2.90625","2.90625"
"22780","4.9375","4.9375","4.9375"
"22790","5.09375","5.09375","5.09375"
"22800","3.5625","3.5625","3.5625"
"22810","3.015625","3.015625","3.015625"
"22820","3.390625","3.390625","3.390625"
"22830","2.796875","2.796875","2.796875"
"22840","2.890625","2.890625","2.890625"
"22850","2.90625","2.90625","2.90625"
"22860","3.375","3.375","3.375"
"22870","3.390625","3.390625","3.390625"
"22880","2.9375","2.9375","2.9375"
"22890","2.84375","2.84375","2.84375"
"22900","2.78125","2.78125","2.78125"
"22910","2.609375","2.609375","2.609375"
"22920","2.984375","2.984375","2.984375"
"22930","2.96875","2.96875","2.96875"
"22940","2.765625","2.765625","2.765625"
"22950","3.15625","3.15625","3.15625"
"22960","2.796875","2.796875","2.796875"
"22970","2.75","2.75","2.75"
"22980","2.6875","2.6875","2.6875"
"22990","2.234375","2.234375","2.234375"
"23000","2.6875","2.6875","2.6875"
"23010","2.71875","2.71875","2.71875"
"23020","2.34375","2.34375","2.34375"
"23030","2.96875","2.96875","2.96875"
"23040","2.59375","2.59375","2.59375"
"23050","2.765625","2.765625","2.765625"
"23060","2.5","2.5","2.5"
"23070","2.578125","2.578125","2.578125"
"23080","2.5625","2.5625","2.5625"
"23090","3.015625","3.015625","3.015625"
"23100","2.765625","2.765625","2.765625"
"23110","2.890625","2.890625","2.890625"
"23120","3.546875","3.546875","3.546875"
"23130","2.28125","2.28125","2.28125"
"23140","2.6875","2.6875","2.6875"
"23150","2.453125","2.453125","2.453125"
"23160","3.09375","3.09375","3.09375"
"23170","2.578125","2.578125","2.578125"
"23180","3.09375","3.09375","3.09375"
"23190","2.578125","2.578125","2.578125"
"23200","2.546875","2.546875","2.546875"
"23210","2.53125","2.53125","2.53125"
"23220","2.578125","2.578125","2.578125"
"23230","3.25","3.25","3.25"
"23240","2.609375","2.609375","2.609375"
"23250","3.3125","3.3125","3.3125"
"23260","2.46875","2.46875","2.46875"
"23270","2.421875","2.421875","2.421875"
"23280","2.390625","2.390625","2.390625"
"23290","2.65625","2.65625","2.65625"
"23300","2.484375","2.484375","2.484375"
"23310","2.40625","2.40625","2.40625"
"23320","2.703125","2.703125","2.703125"
"23330","2.65625","2.65625","2.65625"
"23340","2.3125","2.3125","2.3125"
"23350","2.96875","2.96875","2.96875"
"23360","3.21875","3.21875","3.21875"
"23370","2.34375","2.34375","2.34375"
"23380","2.328125","2.328125","2.328125"
"23390","2.796875","2.796875","2.796875"
"23400","2.46875","2.46875","2.46875"
"23410","2.59375","2.59375","2.59375"
"23420","2.234375","2.234375","2.234375"
"23430","2.59375","2.59375","2.59375"
"23440","2.640625","2.640625","2.640625"
"23450","2.5","2.5","2.5"
"23460","2.34375","2.34375","2.34375"
"23470","2.46875","2.46875","2.46875"
"23480","2.515625","2.515625","2.515625"
"23490","2.6875","2.6875","2.6875"
"23500","2.34375","2.34375","2.34375"
"23510","2.28125","2.28125","2.28125"
"23520","2.34375","2.34375","2.34375"
"23530","2.265625","2.265625","2.265625"
"23540","2.625","2.625","2.625"
"23550","2.015625","2.015625","2.015625"
"23560","2.625","2.625","2.625"
"23570","2.546875","2.546875","2.546875"
"23580","2.5","2.5","2.5"
"23590","2.328125","2.328125","2.328125"
"23600","2.40625","2.40625","2.40625"
"23610","3.09375","3.09375","3.09375"
"23620","2.625","2.625","2.625"
"23630","2.8125","2.8125","2.8125"
"23640","2.828125","2.828125","2.828125"
"23650","2.84375","2.84375","2.84375"
"23660","2.609375","2.609375","2.609375"
"23670","2.5","2.5","2.5"
"23680","2.625","2.625","2.625"
"23690","2.5625","2.5625","2.5625"
"23700","2.046875","2.046875","2.046875"
"23710","2.390625","2.390625","2.390625"
"23720","2.203125","2.203125","2.203125"
"23730","2.484375","2.484375","2.484375"
"23740","2.96875","2.96875","2.96875"
"23750","2.390625","2.390625","2.390625"
"23760","2.296875","2.296875","2.296875"
"23770","2.046875","2.046875","2.046875"
"23780","2.4375","2.4375","2.4375"
"23790","2.5","2.5","2.5"
"23800","2.4375","2.4375","2.4375"
"23810","2.796875","2.796875","2.796875"
"23820","2.546875","2.546875","2.546875"
"23830","2.328125","2.328125","2.328125"
"23840","2.15625","2.15625","2.15625"
"23850","2.65625","2.65625","2.65625"
"23860","3.203125","3.203125","3.203125"
"23870","2.453125","2.453125","2.453125"
"23880","2.859375","2.859375","2.859375"
"23890","2.609375","2.609375","2.609375"
"23900","2.734375","2.734375","2.734375"
"23910","2.609375","2.609375","2.609375"
"23920","2.640625","2.640625","2.640625"
"23930","2.515625","2.515625","2.515625"
"23940","2.46875","2.46875","2.46875"
"23950","2.484375","2.484375","2.484375"
"23960","2.515625","2.515625","2.515625"
"23970","2.125","2.125","2.125"
"23980","2.3125","2.3125","2.3125"
"23990","2.328125","2.328125","2.328125"
"24000","2.59375","2.59375","2.59375"
"24010","2.8125","2.8125","2.8125"
"24020","2.375","2.375","2.375"
"24030","2.359375","2.359375","2.359375"
"24040","2.140625","2.140625","2.140625"
"24050","2.703125","2.703125","2.703125"
"24060","2.328125","2.328125","2.328125"
"24070","2.515625","2.515625","2.515625"
"24080","2.65625","2.65625","2.65625"
"24090","2.34375","2.34375","2.34375"
"24100","2.1875","2.1875","2.1875"
"24110","2.515625","2.515625","2.515625"
"24120","2.25","2.25","2.25"
"24130","2.125","2.125","2.125"
"24140","2.515625","2.515625","2.515625"
"24150","2.4375","2.4375","2.4375"
"24160","2.359375","2.359375","2.359375"
"24170","3.078125","3.078125","3.078125"
"24180","2.171875","2.171875","2.171875"
"24190","2.46875","2.46875","2.46875"
"24200","2.140625","2.140625","2.140625"
"24210","2.53125","2.53125","2.53125"
"24220","2.171875","2.171875","2.171875"
"24230","2.15625","2.15625","2.15625"
"24240","2.828125","2.828125","2.828125"
"24250","2.625","2.625","2.625"
"24260","2.359375","2.359375","2.359375"
"24270","2.578125","2.578125","2.578125"
"24280","2.40625","2.40625","2.40625"
"24290","2.546875","2.546875","2.546875"
"24300","2.1875","2.1875","2.1875"
"24310","2.390625","2.390625","2.390625"
"24320","2.25","2.25","2.25"
"24330","2.359375","2.359375","2.359375"
"24340","2.28125","2.28125","2.28125"
"24350","2.421875","2.421875","2.421875"
"24360","2.3125","2.3125","2.3125"
"24370","2.34375","2.34375","2.34375"
"24380","2.65625","2.65625","2.65625"
"24390","2.5625","2.5625","2.5625"
"24400","2.421875","2.421875","2.421875"
"24410","2.171875","2.171875","2.171875"
"24420","2.171875","2.171875","2.171875"
"24430","2.875","2.875","2.875"
"24440","2.265625","2.265625","2.265625"
"24450","2.15625","2.15625","2.15625"
"24460","2.390625","2.390625","2.390625"
"24470","2.46875","2.46875","2.46875"
"24480","2.515625","2.515625","2.515625"
"24490","2.359375","2.359375","2.359375"
"24500","2.40625","2.40625","2.40625"
"24510","2.421875","2.421875","2.421875"
"24520","2.5","2.5","2.5"
"24530","2.421875","2.421875","2.421875"
"24540","2.390625","2.390625","2.390625"
"24550","2.34375","2.34375","2.34375"
"24560","2.140625","2.140625","2.140625"
"24570","2.09375","2.09375","2.09375"
"24580","2.15625","2.15625","2.15625"
"24590","2.25","2.25","2.25"
"24600","2.9375","2.9375","2.9375"
"24610","2.390625","2.390625","2.390625"
"24620","2.546875","2.546875","2.546875"
"24630","2.421875","2.421875","2.421875"
"24640","2.21875","2.21875","2.21875"
"24650","2.5","2.5","2.5"
"24660","2.5","2.5","2.5"
"24670","2.421875","2.421875","2.421875"
"24680","2.265625","2.265625","2.265625"
"24690","2.484375","2.484375","2.484375"
"24700","2.546875","2.546875","2.546875"
"24710","2.359375","2.359375","2.359375"
"24720","3.0625","3.0625","3.0625"
"24730","1.9453125","1.9453125","1.9453125"
"24740","2.453125","2.453125","2.453125"
"24750","2.390625","2.390625","2.390625"
"24760","2.125","2.125","2.125"
"24770","2.34375","2.34375","2.34375"
"24780","2.015625","2.015625","2.015625"
"24790","2.15625","2.15625","2.15625"
"24800","2.765625","2.765625","2.765625"
"24810","2.484375","2.484375","2.484375"
"24820","2.53125","2.53125","2.53125"
"24830","2.21875","2.21875","2.21875"
"24840","2.328125","2.328125","2.328125"
"24850","3.296875","3.296875","3.296875"
"24860","2.421875","2.421875","2.421875"
"24870","2.25","2.25","2.25"
"24880","2.828125","2.828125","2.828125"
"24890","2.4375","2.4375","2.4375"
"24900","2.265625","2.265625","2.265625"
"24910","2.21875","2.21875","2.21875"
"24920","2.75","2.75","2.75"
"24930","2.671875","2.671875","2.671875"
"24940","3.109375","3.109375","3.109375"
"24950","2.9375","2.9375","2.9375"
"24960","2.53125","2.53125","2.53125"
"24970","2.25","2.25","2.25"
"24980","2.328125","2.328125","2.328125"
"24990","2.34375","2.34375","2.34375"
"25000","2.46875","2.46875","2.46875"
"25010","2.5625","2.5625","2.5625"
"25020","2.359375","2.359375","2.359375"
"25030","2.265625","2.265625","2.265625"
"25040","2.515625","2.515625","2.515625"
"25050","2.421875","2.421875","2.421875"
"25060","2.234375","2.234375","2.234375"
"25070","2.71875","2.71875","2.71875"
"25080","2.53125","2.53125","2.53125"
"25090","3.25","3.25","3.25"
"25100","2.28125","2.28125","2.28125"
"25110","2.421875","2.421875","2.421875"
"25120","2.15625","2.15625","2.15625"
"25130","2.1875","2.1875","2.1875"
"25140","2.75","2.75","2.75"
"25150","2.546875","2.546875","2.546875"
"25160","2.34375","2.34375","2.34375"
"25170","1.921875","1.921875","1.921875"
"25180","2.59375","2.59375","2.59375"
"25190","2.28125","2.28125","2.28125"
"25200","2.3125","2.3125","2.3125"
"25210","2.46875","2.46875","2.46875"
"25220","2.671875","2.671875","2.671875"
"25230","2.5","2.5","2.5"
"25240","2.515625","2.515625","2.515625"
"25250","2.953125","2.953125","2.953125"
"25260","2.671875","2.671875","2.671875"
"25270","2.1875","2.1875","2.1875"
"25280","1.9921875","1.9921875","1.9921875"
"25290","2.453125","2.453125","2.453125"
"25300","2.53125","2.53125","2.53125"
"25310","2.359375","2.359375","2.359375"
"25320","2.5625","2.5625","2.5625"
"25330","2.765625","2.765625","2.765625"
"25340","2.859375","2.859375","2.859375"
"25350","2.34375","2.34375","2.34375"
"25360","2.25","2.25","2.25"
"25370","2.828125","2.828125","2.828125"
"25380","2.3125","2.3125","2.3125"
"25390","2.734375","2.734375","2.734375"
"25400","2.28125","2.28125","2.28125"
"25410","1.984375","1.984375","1.984375"
"25420","2.40625","2.40625","2.40625"
"25430","2.4375","2.4375","2.4375"
"25440","2.359375","2.359375","2.359375"
"25450","2.484375","2.484375","2.484375"
"25460","2.578125","2.578125","2.578125"
"25470","2.25","2.25","2.25"
"25480","2.71875","2.71875","2.71875"
"25490","2.234375","2.234375","2.234375"
"25500","2.015625","2.015625","2.015625"
"25510","2.390625","2.390625","2.390625"
"25520","2.140625","2.140625","2.140625"
"25530","2.296875","2.296875","2.296875"
"25540","2.640625","2.640625","2.640625"
"25550","2.34375","2.34375","2.34375"
"25560","2.21875","2.21875","2.21875"
"25570","2.6875","2.6875","2.6875"
"25580","2.625","2.625","2.625"
"25590","2.390625","2.390625","2.390625"
"25600","2.703125","2.703125","2.703125"
"25610","2.15625","2.15625","2.15625"
"25620","2.265625","2.265625","2.265625"
"25630","3.4375","3.4375","3.4375"
"25640","2.515625","2.515625","2.515625"
"25650","2.46875","2.46875","2.46875"
"25660","2.234375","2.234375","2.234375"
"25670","2.5625","2.5625","2.5625"
"25680","2.8125","2.8125","2.8125"
"25690","2.25","2.25","2.25"
"25700","2.5625","2.5625","2.5625"
"25710","2.234375","2.234375","2.234375"
"25720","2.4375","2.4375","2.4375"
"25730","2.21875","2.21875","2.21875"
"25740","2.515625","2.515625","2.515625"
"25750","2.640625","2.640625","2.640625"
"25760","2.578125","2.578125","2.578125"
"25770","2.34375","2.34375","2.34375"
"25780","2.828125","2.828125","2.828125"
"25790","2.890625","2.890625","2.890625"
"25800","2.390625","2.390625","2.390625"
"25810","2.5625","2.5625","2.5625"
"25820","2.6875","2.6875","2.6875"
"25830","2.25","2.25","2.25"
"25840","2.625","2.625","2.625"
"25850","2.46875","2.46875","2.46875"
"25860","2.296875","2.296875","2.296875"
"25870","2.3125","2.3125","2.3125"
"25880","2.578125","2.578125","2.578125"
"25890","1.9609375","1.9609375","1.9609375"
"25900","2.125","2.125","2.125"
"25910","2.1875","2.1875","2.1875"
"25920","2.375","2.375","2.375"
"25930","2.3125","2.3125","2.3125"
"25940","2.28125","2.28125","2.28125"
"25950","2.28125","2.28125","2.28125"
"25960","2.265625","2.265625","2.265625"
"25970","2.40625","2.40625","2.40625"
"25980","2.453125","2.453125","2.453125"
"25990","2.234375","2.234375","2.234375"
"26000","2.515625","2.515625","2.515625"
"26010","2.5","2.5","2.5"
"26020","2.453125","2.453125","2.453125"
"26030","2.328125","2.328125","2.328125"
"26040","2.328125","2.328125","2.328125"
"26050","2.3125","2.3125","2.3125"
"26060","2.640625","2.640625","2.640625"
"26070","2.453125","2.453125","2.453125"
"26080","2.40625","2.40625","2.40625"
"26090","2.375","2.375","2.375"
"26100","2.578125","2.578125","2.578125"
"26110","2.28125","2.28125","2.28125"
"26120","2.21875","2.21875","2.21875"
"26130","2.390625","2.390625","2.390625"
"26140","2.71875","2.71875","2.71875"
"26150","1.9921875","1.9921875","1.9921875"
"26160","2.0625","2.0625","2.0625"
"26170","2.140625","2.140625","2.140625"
"26180","2.34375","2.34375","2.34375"
"26190","2.703125","2.703125","2.703125"
"26200","2.25","2.25","2.25"
"26210","2.390625","2.390625","2.390625"
"26220","2.3125","2.3125","2.3125"
"26230","2.40625","2.40625","2.40625"
"26240","2.59375","2.59375","2.59375"
"26250","2.265625","2.265625","2.265625"
"26260","2.703125","2.703125","2.703125"
"26270","2.46875","2.46875","2.46875"
"26280","2.9375","2.9375","2.9375"
"26290","2.4375","2.4375","2.4375"
"26300","2.1875","2.1875","2.1875"
"26310","2.8125","2.8125","2.8125"
"26320","5.3125","5.3125","5.3125"
"26330","2.75","2.75","2.75"
"26340","2.390625","2.390625","2.390625"
"26350","2.5625","2.5625","2.5625"
"26360","2.125","2.125","2.125"
"26370","2.40625","2.40625","2.40625"
"26380","3.875","3.875","3.875"
"26390","2.25","2.25","2.25"
"26400","2.296875","2.296875","2.296875"
"26410","2.421875","2.421875","2.421875"
"26420","2.09375","2.09375","2.09375"
"26430","2.375","2.375","2.375"
"26440","2","2","2"
"26450","2.28125","2.28125","2.28125"
"26460","2.40625","2.40625","2.40625"
"26470","2.28125","2.28125","2.28125"
"26480","2.71875","2.71875","2.71875"
"26490","2.5625","2.5625","2.5625"
"26500","2.125","2.125","2.125"
"26510","2.4375","2.4375","2.4375"
"26520","2.171875","2.171875","2.171875"
"26530","2.46875","2.46875","2.46875"
"26540","2.171875","2.171875","2.171875"
"26550","2.59375","2.59375","2.59375"
"26560","2.359375","2.359375","2.359375"
"26570","2.328125","2.328125","2.328125"
"26580","2.125","2.125","2.125"
"26590","2.5","2.5","2.5"
"26600","2.921875","2.921875","2.921875"
"26610","2.25","2.25","2.25"
"26620","2.6875","2.6875","2.6875"
"26630","2.15625","2.15625","2.15625"
"26640","2.3125","2.3125","2.3125"
"26650","2.96875","2.96875","2.96875"
"26660","2.328125","2.328125","2.328125"
"26670","2.15625","2.15625","2.15625"
"26680","2.3125","2.3125","2.3125"
"26690","2.171875","2.171875","2.171875"
"26700","2.359375","2.359375","2.359375"
"26710","2.390625","2.390625","2.390625"
"26720","1.8671875","1.8671875","1.8671875"
"26730","2.734375","2.734375","2.734375"
"26740","2.28125","2.28125","2.28125"
"26750","2.265625","2.265625","2.265625"
"26760","2.046875","2.046875","2.046875"
"26770","2.390625","2.390625","2.390625"
"26780","2.125","2.125","2.125"
"26790","2.296875","2.296875","2.296875"
"26800","2.28125","2.28125","2.28125"
"26810","2.484375","2.484375","2.484375"
"26820","2.640625","2.640625","2.640625"
"26830","2.328125","2.328125","2.328125"
"26840","2.46875","2.46875","2.46875"
"26850","2.375","2.375","2.375"
"26860","2.296875","2.296875","2.296875"
"26870","2.625","2.625","2.625"
"26880","2.28125","2.28125","2.28125"
"26890","2.1875","2.1875","2.1875"
"26900","2.1875","2.1875","2.1875"
"26910","2.3125","2.3125","2.3125"
"26920","2.375","2.375","2.375"
"26930","2.265625","2.265625","2.265625"
"26940","2.703125","2.703125","2.703125"
"26950","1.9609375","1.9609375","1.9609375"
"26960","2.296875","2.296875","2.296875"
"26970","2.859375","2.859375","2.859375"
"26980","2.75","2.75","2.75"
"26990","2.875","2.875","2.875"
"27000","2.359375","2.359375","2.359375"
"27010","3.0625","3.0625","3.0625"
"27020","2.4375","2.4375","2.4375"
"27030","2.265625","2.265625","2.265625"
"27040","2.125","2.125","2.125"
"27050","2.4375","2.4375","2.4375"
"27060","2.59375","2.59375","2.59375"
"27070","2.640625","2.640625","2.640625"
"27080","2.40625","2.40625","2.40625"
"27090","2.34375","2.34375","2.34375"
"27100","2.296875","2.296875","2.296875"
"27110","2.375","2.375","2.375"
"27120","2.671875","2.671875","2.671875"
"27130","2.234375","2.234375","2.234375"
"27140","2.5","2.5","2.5"
"27150","3.234375","3.234375","3.234375"
"27160","2.078125","2.078125","2.078125"
"27170","2.125","2.125","2.125"
"27180","2.46875","2.46875","2.46875"
"27190","2.390625","2.390625","2.390625"
"27200","2.34375","2.34375","2.34375"
"27210","3.203125","3.203125","3.203125"
"27220","2.59375","2.59375","2.59375"
"27230","2.1875","2.1875","2.1875"
"27240","2.125","2.125","2.125"
"27250","2.484375","2.484375","2.484375"
"27260","2.40625","2.40625","2.40625"
"27270","2.28125","2.28125","2.28125"
"27280","2.1875","2.1875","2.1875"
"27290","2.859375","2.859375","2.859375"
"27300","2.671875","2.671875","2.671875"
"27310","2.75","2.75","2.75"
"27320","2","2","2"
"27330","2.125","2.125","2.125"
"27340","2.6875","2.6875","2.6875"
"27350","2.359375","2.359375","2.359375"
"27360","2.21875","2.21875","2.21875"
"27370","2.390625","2.390625","2.390625"
"27380","2.359375","2.359375","2.359375"
"27390","2.0625","2.0625","2.0625"
"27400","1.9453125","1.9453125","1.9453125"
"27410","3.140625","3.140625","3.140625"
"27420","2.140625","2.140625","2.140625"
"27430","2.328125","2.328125","2.328125"
"27440","2.21875","2.21875","2.21875"
"27450","2.25","2.25","2.25"
"27460","2.40625","2.40625","2.40625"
"27470","2.265625","2.265625","2.265625"
"27480","2.625","2.625","2.625"
"27490","2.546875","2.546875","2.546875"
"27500","2.578125","2.578125","2.578125"
"27510","2.703125","2.703125","2.703125"
"27520","2.328125","2.328125","2.328125"
"27530","2.578125","2.578125","2.578125"
"27540","2.078125","2.078125","2.078125"
"27550","2.375","2.375","2.375"
"27560","1.859375","1.859375","1.859375"
"27570","2.390625","2.390625","2.390625"
"27580","2.84375","2.84375","2.84375"
"27590","2.796875","2.796875","2.796875"
"27600","2.28125","2.28125","2.28125"
"27610","3.328125","3.328125","3.328125"
"27620","2.375","2.375","2.375"
"27630","2.125","2.125","2.125"
"27640","2.28125","2.28125","2.28125"
"27650","2.578125","2.578125","2.578125"
"27660","2.40625","2.40625","2.40625"
"27670","2.21875","2.21875","2.21875"
"27680","1.9765625","1.9765625","1.9765625"
"27690","2.1875","2.1875","2.1875"
"27700","3.0625","3.0625","3.0625"
"27710","2.34375","2.34375","2.34375"
"27720","2.34375","2.34375","2.34375"
"27730","2.078125","2.078125","2.078125"
"27740","2.0625","2.0625","2.0625"
"27750","2.46875","2.46875","2.46875"
"27760","2.390625","2.390625","2.390625"
"27770","2.1875","2.1875","2.1875"
"27780","2.375","2.375","2.375"
"27790","3.375","3.375","3.375"
"27800","2.53125","2.53125","2.53125"
"27810","2.40625","2.40625","2.40625"
"27820","2.09375","2.09375","2.09375"
"27830","2.59375","2.59375","2.59375"
"27840","2.6875","2.6875","2.6875"
"27850","2.3125","2.3125","2.3125"
"27860","2.578125","2.578125","2.578125"
